id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_type_2,bsmt_unf_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,pool_qc,fence,misc_feature,mo_sold,yr_sold,sale_type,saleprice,shifted_id,year_month,sale_timestamp,pid_5,pid_9,basement_finished_area,half_baths,full_baths,other_rooms_above_grade,exterior_developed_area,price_per_area
803,20,RL,90.0,14684,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,CBlock,Gd,TA,Mn,ALQ,BLQ,1496.0,GasA,Gd,Y,SBrkr,2196,0,0,2196,3,1,Gd,Typ,1,TA,Attchd,1990.0,RFn,3.0,701.0,TA,TA,Y,,,,6,2009,WD ,271900,459,2009-6,1243814400000000000,0,1,662.0,0.0,2.0,3,154,123.81602914389799
1595,160,RM,,2665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,264.0,GasA,TA,Y,SBrkr,616,688,0,1304,3,1,TA,Typ,1,Gd,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,,,,6,2008,WD ,115000,605,2008-6,1212278400000000000,0,1,0.0,1.0,1.0,0,165,88.19018404907976
1319,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,Fa,No,LwQ,Unf,425.0,OthW,Fa,N,SBrkr,938,1215,205,2358,4,1,TA,Typ,0,,,,,0.0,0.0,,,Y,,,,12,2008,WD ,122000,329,2008-12,1228089600000000000,0,1,259.0,0.0,2.0,3,74,51.73876166242579
2231,20,RL,70.0,18044,Pave,,IR1,HLS,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,Gd,TA,CBlock,Gd,TA,No,Unf,Unf,279.0,GasA,Gd,Y,SBrkr,2726,0,0,2726,2,1,Gd,Typ,1,Gd,Attchd,1986.0,Fin,2.0,691.0,Gd,Gd,Y,Ex,,,8,2007,WD ,315000,619,2007-8,1185926400000000000,0,1,0.0,1.0,2.0,3,677,115.55392516507703
2162,60,RL,79.0,9245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,939.0,GasA,Ex,Y,SBrkr,939,858,0,1797,3,1,Gd,Typ,0,,Attchd,2006.0,RFn,2.0,639.0,TA,TA,Y,,,,4,2007,WD ,213500,550,2007-4,1175385600000000000,0,1,0.0,1.0,2.0,4,197,118.80912632164718
2622,20,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,,,,,,0.0,GasA,TA,Y,FuseF,1040,0,0,1040,2,1,TA,Typ,0,,Detchd,1950.0,Unf,2.0,625.0,TA,TA,Y,,,,6,2006,WD ,109500,316,2006-6,1149120000000000000,1,0,0.0,0.0,1.0,2,0,105.28846153846153
1300,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,516.0,GasA,Ex,Y,SBrkr,789,0,0,789,2,1,TA,Typ,0,,Detchd,1948.0,Unf,1.0,250.0,TA,TA,Y,,,,4,2008,WD ,115000,310,2008-4,1207008000000000000,0,1,273.0,0.0,1.0,2,0,145.75411913814955
2505,120,FV,34.0,3628,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1143.0,GasA,Ex,Y,SBrkr,1143,0,0,1143,1,1,Gd,Typ,1,Gd,Attchd,2004.0,RFn,2.0,588.0,TA,TA,Y,,,,5,2006,WD ,176400,199,2006-5,1146441600000000000,1,0,0.0,1.0,1.0,3,191,154.33070866141733
582,20,RL,,9156,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1489.0,GasA,Gd,Y,SBrkr,1489,0,0,1489,3,1,Gd,Typ,1,Gd,Attchd,1968.0,RFn,2.0,462.0,TA,TA,Y,,,,8,2009,WD ,185750,238,2009-8,1249084800000000000,1,0,0.0,0.0,2.0,3,0,124.74815312290127
1458,60,RL,73.0,9066,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,336.0,GasA,Ex,Y,SBrkr,1004,848,0,1852,3,1,Gd,Typ,2,TA,Attchd,1999.0,Fin,3.0,660.0,TA,TA,Y,,GdPrv,,12,2008,WD ,230000,468,2008-12,1228089600000000000,0,1,668.0,1.0,2.0,3,330,124.19006479481641
281,20,RL,64.0,6410,Pave,,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,960.0,GasA,Ex,Y,SBrkr,960,0,0,960,3,1,TA,Typ,0,,,,,0.0,0.0,,,Y,,MnPrv,,5,2010,WD ,90000,280,2010-5,1272672000000000000,0,1,0.0,0.0,1.0,1,0,93.75
1499,60,RL,313.0,63887,Pave,,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,466.0,GasA,Ex,Y,SBrkr,4692,950,0,5642,3,1,Ex,Typ,3,Gd,Attchd,2008.0,Fin,2.0,1418.0,TA,TA,Y,Gd,,,1,2008,New,160000,509,2008-1,1199145600000000000,0,1,5644.0,1.0,4.0,8,986,28.35873803615739
2298,85,RL,54.0,7244,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,Gd,TA,Av,ALQ,Unf,149.0,GasA,Ex,Y,SBrkr,768,0,0,768,2,1,TA,Typ,0,,Detchd,1987.0,Unf,2.0,624.0,TA,TA,Y,,,,4,2007,WD ,129500,686,2007-4,1175385600000000000,0,1,619.0,0.0,2.0,2,104,168.61979166666666
2580,20,RL,72.0,10152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,210.0,GasA,Ex,Y,SBrkr,1124,0,0,1124,3,1,TA,Typ,1,TA,Attchd,1956.0,Fin,1.0,353.0,TA,TA,Y,,,,5,2006,WD ,153000,274,2006-5,1146441600000000000,1,0,914.0,0.0,2.0,2,533,136.12099644128114
568,160,FV,30.0,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,318.0,GasA,Ex,Y,SBrkr,612,612,0,1224,2,1,Gd,Typ,0,,Detchd,2009.0,RFn,2.0,528.0,TA,TA,Y,,,,6,2009,New,173733,224,2009-6,1243814400000000000,1,0,294.0,1.0,2.0,1,234,141.93872549019608
1807,20,RL,63.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1100.0,GasA,Ex,Y,SBrkr,1100,0,0,1100,3,1,TA,Typ,0,,,,,0.0,0.0,,,Y,,,,6,2007,New,146000,195,2007-6,1180656000000000000,1,0,0.0,1.0,1.0,2,136,132.72727272727272
129,50,RL,120.0,17360,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,Stone,TA,Gd,CBlock,TA,TA,No,Rec,Unf,482.0,GasA,TA,Y,SBrkr,1019,537,0,1556,3,1,TA,Typ,1,Gd,Attchd,1949.0,Unf,2.0,470.0,TA,TA,Y,,,,1,2010,WD ,172500,128,2010-1,1262304000000000000,1,0,300.0,0.0,2.0,2,150,110.8611825192802
2294,80,RL,,15957,Pave,,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,96.0,GasA,TA,Y,SBrkr,1356,0,0,1356,3,1,TA,Typ,1,TA,Attchd,1977.0,Fin,2.0,528.0,TA,TA,Y,,MnPrv,,9,2007,WD ,188000,682,2007-9,1188604800000000000,0,1,1148.0,0.0,4.0,2,1424,138.64306784660766
1860,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,284.0,GasA,Ex,Y,SBrkr,1262,0,0,1262,3,1,TA,Typ,1,TA,Attchd,1976.0,RFn,2.0,460.0,TA,TA,Y,,,,5,2007,WD ,181500,248,2007-5,1177977600000000000,1,0,978.0,1.0,2.0,2,298,143.81933438985737
839,60,RL,43.0,10667,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,ALQ,70.0,GasA,Ex,Y,SBrkr,827,834,0,1661,3,1,Gd,Typ,1,TA,Attchd,1996.0,RFn,2.0,550.0,TA,TA,Y,,,,4,2009,ConLw,212000,495,2009-4,1238544000000000000,0,1,729.0,1.0,3.0,2,219,127.63395544852499
2349,60,RL,81.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,945.0,GasA,TA,Y,SBrkr,945,912,0,1857,4,1,TA,Typ,1,TA,Attchd,1978.0,RFn,2.0,482.0,TA,TA,Y,,GdPrv,,7,2006,WD ,188900,43,2006-7,1151712000000000000,1,0,0.0,1.0,2.0,3,505,101.72320947765213
1903,20,RL,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,CBlock,Fa,Fa,No,LwQ,Unf,367.0,GasA,Fa,N,SBrkr,666,0,0,666,2,1,Gd,Typ,0,,,,,0.0,0.0,,,N,,MnPrv,,4,2007,WD ,64500,291,2007-4,1175385600000000000,1,0,299.0,1.0,1.0,1,52,96.84684684684684
234,60,RL,,17082,Pave,,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,5,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,153.0,GasA,Ex,Y,SBrkr,1117,864,0,1981,4,1,Gd,Typ,1,TA,Attchd,1978.0,Fin,2.0,522.0,TA,TA,Y,,,,5,2010,WD ,230000,233,2010-5,1272672000000000000,0,1,964.0,1.0,3.0,3,440,116.10297829379101
2172,50,RL,74.0,16287,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,BLQ,666.0,GasA,TA,Y,SBrkr,901,450,0,1351,3,1,TA,Typ,1,Gd,Detchd,1975.0,Unf,2.0,576.0,TA,TA,N,,,,7,2007,WD ,122000,560,2007-7,1183248000000000000,0,1,235.0,0.0,2.0,3,143,90.30347890451517
2588,20,RL,65.0,11050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,517.0,GasA,Ex,Y,SBrkr,1005,0,0,1005,2,1,TA,Typ,1,TA,Attchd,1956.0,Unf,1.0,319.0,TA,TA,Y,,,,7,2006,WD ,133500,282,2006-7,1151712000000000000,1,0,488.0,0.0,1.0,3,288,132.83582089552237
1289,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Unf,1017.0,GasW,Ex,Y,SBrkr,1584,1208,0,2792,5,1,TA,Mod,2,TA,Detchd,1920.0,Unf,2.0,520.0,Fa,TA,Y,,MnPrv,Shed,6,2008,WD ,256000,299,2008-6,1212278400000000000,0,1,493.0,0.0,2.0,2,1027,91.69054441260745
1596,160,RM,41.0,2665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,232.0,GasA,TA,Y,SBrkr,925,550,0,1475,4,1,TA,Typ,1,TA,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,,,,5,2008,WD ,129500,606,2008-5,1209600000000000000,0,1,318.0,0.0,2.0,1,118,87.79661016949153
264,20,RL,80.0,10389,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,296.0,GasA,Ex,Y,SBrkr,1978,0,0,1978,3,1,Gd,Typ,1,Gd,Attchd,2003.0,RFn,3.0,850.0,TA,TA,Y,,,,5,2010,WD ,318000,263,2010-5,1272672000000000000,0,1,1682.0,1.0,3.0,4,213,160.7684529828109
451,20,RL,70.0,9658,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1598.0,GasA,Gd,Y,SBrkr,1606,0,0,1606,3,1,Gd,Typ,1,Gd,Attchd,2006.0,RFn,3.0,871.0,TA,TA,Y,,,,7,2009,WD ,255900,107,2009-7,1246406400000000000,1,0,0.0,0.0,2.0,2,290,159.33997509339974
536,20,RL,63.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1158.0,GasA,Ex,Y,SBrkr,1158,0,0,1158,3,1,Gd,Typ,0,,,,,0.0,0.0,,,Y,,,,8,2009,WD ,143500,192,2009-8,1249084800000000000,1,0,0.0,1.0,1.0,1,50,123.92055267702936
43,20,RL,79.0,14122,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,1794.0,GasA,Ex,Y,SBrkr,1822,0,0,1822,3,1,Ex,Typ,1,Gd,Attchd,2005.0,RFn,3.0,678.0,TA,TA,Y,,,,2,2010,WD ,259000,42,2010-2,1264982400000000000,1,0,28.0,0.0,2.0,4,119,142.15148188803514
2223,20,RL,,21000,Pave,,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Rec,905.0,GasA,TA,Y,SBrkr,2259,0,0,2259,3,1,Gd,Typ,2,Gd,Basment,1953.0,Unf,2.0,450.0,TA,TA,Y,,MnPrv,,10,2007,COD,217000,611,2007-10,1191196800000000000,0,1,904.0,0.0,3.0,3,478,96.06020362992474
2009,50,RL,70.0,8737,Pave,,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,BrkTil,Gd,TA,No,Rec,Unf,765.0,GasA,Ex,Y,FuseA,915,720,0,1635,3,1,TA,Typ,1,Gd,Detchd,1950.0,Unf,2.0,440.0,TA,TA,Y,,,,5,2007,WD ,210000,397,2007-5,1177977600000000000,0,1,300.0,1.0,1.0,2,182,128.44036697247705
394,20,RL,,8750,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,174.0,GasA,TA,Y,SBrkr,1002,0,0,1002,3,1,TA,Typ,0,,Detchd,1973.0,Unf,2.0,902.0,TA,TA,Y,,MnPrv,,8,2009,WD ,148500,50,2009-8,1249084800000000000,1,0,828.0,0.0,2.0,1,0,148.20359281437126
1738,60,RL,73.0,8499,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,616.0,GasA,Ex,Y,SBrkr,616,796,0,1412,3,1,Gd,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,Y,,,,3,2007,New,156932,126,2007-3,1172707200000000000,1,0,0.0,1.0,2.0,2,36,111.14164305949008
1196,90,RL,72.0,11072,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1728.0,GasA,TA,Y,SBrkr,1728,0,0,1728,6,2,TA,Typ,0,,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,,,,11,2008,WD ,145000,206,2008-11,1225497600000000000,1,0,0.0,0.0,2.0,2,0,83.91203703703704
828,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,380.0,GasA,Ex,Y,SBrkr,1290,0,0,1290,2,1,Gd,Typ,1,Gd,Attchd,2007.0,RFn,2.0,662.0,TA,TA,Y,,,,5,2009,WD ,200000,484,2009-5,1241136000000000000,0,1,902.0,0.0,3.0,3,168,155.03875968992247
1694,20,RL,105.0,15431,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,564.0,GasA,Ex,Y,SBrkr,2046,0,0,2046,2,1,Ex,Typ,2,Gd,Attchd,2005.0,Fin,3.0,878.0,TA,TA,Y,,,,8,2007,WD ,450000,82,2007-8,1185926400000000000,1,0,1430.0,1.0,3.0,4,428,219.94134897360703
571,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,348.0,GasA,Gd,Y,SBrkr,742,729,0,1471,3,1,TA,Typ,0,,Detchd,1999.0,Unf,2.0,440.0,TA,TA,Y,,,,3,2009,WD ,172500,227,2009-3,1235865600000000000,1,0,381.0,1.0,2.0,2,24,117.26716519374575
1192,60,RL,90.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,384.0,GasA,TA,Y,SBrkr,1548,1066,0,2614,4,1,TA,Typ,1,TA,Attchd,1974.0,RFn,2.0,624.0,TA,TA,Y,,,,6,2008,WD ,240000,202,2008-6,1212278400000000000,1,0,1138.0,1.0,2.0,4,281,91.8133129303749
1806,60,FV,102.0,11143,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1580.0,GasA,Ex,Y,SBrkr,1580,886,0,2466,4,1,Gd,Typ,1,Gd,Attchd,2004.0,RFn,2.0,610.0,TA,TA,Y,,,,12,2007,WD ,340000,194,2007-12,1196467200000000000,1,0,0.0,0.0,3.0,3,373,137.87510137875103
962,20,RL,73.0,8925,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1450.0,GasA,Ex,Y,SBrkr,1466,0,0,1466,3,1,Gd,Typ,0,,Attchd,2007.0,Fin,3.0,610.0,TA,TA,Y,,,,7,2009,WD ,201000,618,2009-7,1246406400000000000,0,1,16.0,0.0,2.0,3,118,137.10777626193723
2142,20,RL,120.0,10356,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,253.0,GasA,TA,Y,SBrkr,969,0,0,969,3,1,TA,Typ,0,,Attchd,1975.0,Unf,2.0,440.0,TA,TA,Y,,MnPrv,,1,2007,WD ,122000,530,2007-1,1167609600000000000,0,1,716.0,1.0,1.0,1,0,125.90299277605779
1648,20,RL,93.0,12299,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,201.0,GasA,TA,Y,SBrkr,1664,0,0,1664,3,1,Gd,Typ,1,TA,Attchd,1978.0,Fin,2.0,663.0,TA,TA,Y,,,,9,2007,WD ,213000,36,2007-9,1188604800000000000,1,0,1328.0,0.0,3.0,3,0,128.00480769230768
618,20,RL,90.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,Gd,TA,CBlock,TA,TA,No,Rec,Unf,507.0,GasA,TA,Y,SBrkr,1691,0,0,1691,2,1,TA,Typ,0,,Attchd,1967.0,Unf,2.0,550.0,Gd,TA,Y,,MnPrv,,4,2009,WD ,175000,274,2009-4,1238544000000000000,1,0,1173.0,0.0,2.0,2,327,103.48905972797161
2108,20,RL,64.0,6762,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,544.0,GasA,Ex,Y,SBrkr,1208,0,0,1208,2,1,Gd,Typ,0,,Attchd,2007.0,RFn,2.0,628.0,TA,TA,Y,,,,9,2007,New,195400,496,2007-9,1188604800000000000,0,1,664.0,0.0,3.0,3,159,161.75496688741723
772,20,RL,75.0,11625,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,525.0,GasA,TA,Y,SBrkr,1052,0,0,1052,3,1,TA,Typ,1,Po,Attchd,1984.0,Fin,1.0,668.0,TA,TA,Y,,,,4,2009,WD ,113500,428,2009-4,1238544000000000000,0,1,527.0,1.0,1.0,2,215,107.88973384030419
2672,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,972.0,GasA,Gd,Y,SBrkr,972,605,0,1577,3,1,Fa,Typ,1,Gd,Detchd,1939.0,Unf,1.0,312.0,TA,TA,Y,,,,10,2006,WD ,140200,366,2006-10,1159660800000000000,0,1,0.0,0.0,1.0,2,0,88.90298034242232
2492,20,RL,65.0,8450,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Rec,450.0,GasA,TA,Y,SBrkr,909,0,0,909,3,1,TA,Typ,0,,Attchd,1968.0,Unf,1.0,294.0,TA,TA,Y,,MnPrv,,11,2006,COD,116000,186,2006-11,1162339200000000000,1,0,432.0,0.0,1.0,1,155,127.61276127612761
2903,20,RL,88.0,11577,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Gd,TA,Gd,GLQ,Unf,383.0,GasA,Ex,Y,SBrkr,1838,0,0,1838,3,1,Ex,Typ,1,Gd,Attchd,2005.0,Fin,3.0,682.0,TA,TA,Y,,,,9,2006,New,359900,597,2006-9,1157068800000000000,0,1,1455.0,0.0,3.0,5,386,195.8106637649619
2783,60,RL,50.0,8340,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,166.0,GasA,TA,Y,SBrkr,686,702,0,1388,3,1,TA,Typ,0,,Attchd,1977.0,Unf,1.0,317.0,TA,TA,Y,,,,12,2006,WD ,157500,477,2006-12,1164931200000000000,0,1,509.0,1.0,1.0,2,442,113.47262247838617
